,0,1,2,3,4,5,6,7,8
0,2.54557766092398,2.5523394203699796,2.5549703501781247,2.5533712619306157,2.5549703501781247,2.5508748161625645,2.5495383567861705,2.5495383567861705,2.551439953409773
1,2.619699929154251,2.6222724402618987,2.6248502123468413,2.620152216054039,2.6248502123468413,2.619699929154251,2.620152216054039,2.627418084371364,2.6248502123468413
2,1.935920265761033,1.9412961916125475,1.9401087863986821,1.942914157104517,1.944600386716184,1.943144526100253,1.943144526100253,1.9451069142860897,1.9348590200866291
3,2.4423824216705645,2.5961979196938003,2.518509744600221,2.5230851704445856,2.5175590916946176,2.4431346509331244,2.520839937975006,2.5255915351507636,2.439486372729874
4,2.5398809291115603,2.624940423713137,2.620152216054039,2.616438538557073,2.6299270092751197,2.6270637902632,2.621564566241339,2.617570263462782,2.624940423713137
5,2.4648904081227174,2.6078984720757665,2.4558943545990317,2.4648904081227174,2.4558943545990317,2.7574644701063296,2.629974451665711,2.555426319484626,2.545440285266105
6,2.5388023168778986,2.536860931439878,2.5302959652256063,2.5433872075603574,2.5388023168778986,2.530029162837896,2.538780966491123,2.544429167861558,2.5388023168778986
7,2.56619035221818,2.4917965027194495,2.497189938034629,2.4889491351306794,2.591206389535803,2.5801322986466175,2.500772987591962,2.5813541093020893,2.4085423096884546
8,2.7307692808155055,2.7341262638161723,2.732050240148382,2.726704949415555,2.730101511806203,2.7308631291461696,2.7221437668781903,2.722907608748507,2.730101511806203
9,2.6334954868507703,2.61923705053832,2.61923705053832,2.6224642575029007,2.629271067710651,2.632294773794227,2.6348533989609124,2.636495400167087,2.636495400167087
10,2.84803520848542,2.8601341074047313,2.8494004744581067,2.84803520848542,2.8493774105435117,2.849975651016789,2.851031165338973,2.851953215642758,2.851645934953365
11,2.786858321017851,2.7774077036823344,2.780862378434509,2.7762940070813573,2.7739190211726523,2.776263324872085,2.7758013780185586,2.7758013780185586,2.779254565393038
12,2.92518560433002,2.9298017868813435,2.9298017868813435,2.939246485451939,2.9351777286883625,2.931054526739911,2.929425661880144,2.9303420087323815,2.933025065201155
13,1.9410431902824967,1.9411096693750547,1.9401087891941573,1.9297925280538828,1.9368327944806962,1.9345843620995793,1.9327354877678222,1.9350642965660223,1.918599097924144
14,2.9237792253016552,2.925597257406347,2.9189861873373206,2.9255892915528126,2.9238602385807937,2.8642489185476236,2.8664050275971316,2.868250275495997,2.9231415934452922
15,2.477801291844628,2.479142243494413,2.4775381367557023,2.48105097668061,2.48105097668061,2.4815996429884972,2.4824565043779505,2.5447873779811783,2.5400947781639496
16,2.9758597202184105,2.9735121214847324,2.9751042917135386,2.9751042917135386,2.974025009278037,2.9586347403485025,2.953106055336927,2.96490883028917,2.9735121214847324
17,2.5525877056796897,2.540834424706141,2.540834424706141,2.5381989063369117,2.536524648567554,2.5444261378915063,2.4578203206190774,2.549770278936374,2.555378511257912
18,1.7717432275627725,1.7717432275627725,1.7717432275627725,2.0643172895463846,1.9365956327054301,1.7817290974716202,1.7700922777259285,1.7717432275627725,1.9210943578594608
19,2.6700913600646246,2.679901666677291,2.670766777017813,2.6741832810463593,2.6710618926998926,2.67354503227923,2.6750945171028446,2.6750945171028446,2.669150060917204
20,2.6146947938535625,2.61904645932369,2.54557766092398,2.544415590122197,2.621568147029301,2.61904645932369,2.542018887909016,2.6131473341294997,2.54796292144452
21,3.3802234955851778,3.390259720362505,3.3946801299079166,3.386399906485468,3.3945158504538067,3.38659661162096,3.3949377460233086,3.3922654500761054,3.394368049738
22,3.1107087040483354,2.9820349755361093,3.1150745346846125,3.193669866900582,3.120387103893952,3.1088487273701437,3.1175732961903257,3.1137163552839295,3.0238173899895044
23,2.854417966816309,2.8560030549258224,2.858432164390387,2.8585514453487293,2.8585514453487293,2.8592121513333764,2.85295671885884,2.864751852431133,2.8496420895988086
24,2.0275591220726064,2.0275591220726064,2.0360319506921676,1.9018314084458505,1.9086546072457633,2.0430901927992555,2.049442351929453,2.0360319506921676,2.040664997413649
25,2.806103736188761,2.795565073479689,2.8081291617806436,2.8054783060516133,2.7928945149975055,2.8013949397019102,2.7952687473270488,2.7920872057489654,2.806742906145259
26,2.6273593775028763,2.623945870196165,2.623751500102775,2.6269542631603553,2.623945870196165,2.6185922178541734,2.6237381096011414,2.6199143260464504,2.6273593775028763
27,2.87612655536742,2.8101369614774385,2.8129604525745666,2.925685133993998,2.8194857752349933,2.7556819213800505,2.8675539881834613,2.8715590347484943,2.818669146470233
28,2.659757996795549,2.659757996795549,2.662108061347969,2.6630225533222682,2.6630225533222682,2.6635052113020334,2.6586642536850746,2.655908793532826,2.660867779542753
29,2.8453342261174615,2.88250062372948,2.8792879645255223,2.836371958757591,2.836371958757591,2.8410621885395253,2.844252441788591,2.8955572254985738,2.8973908428756214
30,2.6768118085276464,2.599546076642952,2.6845765963238275,2.693394891191736,2.701457890102332,2.691647526420181,2.689619469330128,2.627361676485033,2.695989493292606
31,2.9639862100379912,2.9738522680204893,2.973365347910815,2.968720025378348,2.9679908729434668,2.9665575504909163,2.969125122299735,2.9774153128979224,2.9632610859055357
32,2.8158086590858376,2.8113566666218057,2.809492638898294,2.8123015546513352,2.7922761368483386,2.8501191420154797,2.850519470728086,2.8046251199159693,2.754961594740956
33,2.1670152263747084,2.1681248707201557,2.156802554716661,2.1625440690619158,2.1651812005463356,2.1530474820829815,2.1644225801313635,2.1695953918947395,2.156746908485355
34,2.692962761957295,2.694216126016089,2.694216126016089,2.69374502507151,2.694586991796716,2.696193181379451,2.6902793895397243,2.696291963276177,2.696193181379451
35,2.4482630622963963,2.4482630622963963,2.5295479312550597,2.5295479312550597,2.444380679147115,2.4533452937339777,2.4543632835858853,2.4407710311960122,2.4571800220917233
36,2.619699929154251,2.619699929154251,2.619699929154251,2.6208561963035715,2.629742813265375,2.619699929154251,2.619699929154251,2.6250796759326467,2.629742813265375
37,2.6135496812302943,2.6200015800591148,2.622970114428899,2.6184528091029815,2.6200015800591148,2.6222724402618987,2.6184528091029815,2.6200015800591148,2.6222724402618987
38,2.6094580144419,2.606839717914154,2.6024766242986432,2.604731500539078,2.604731500539078,2.604731500539078,2.6094580144419,2.5984376434358207,2.6024766242986432
39,2.461300056140424,2.4621709318596094,2.4621709318596094,2.4621709318596094,2.4627962107559616,2.456878313040115,2.4627962107559616,2.4593775733338656,2.45422280929729
40,2.6248320867509074,2.6846859612384772,2.5576520830789256,2.554558478444324,2.5523483473637585,2.5511045984680605,2.5511045984680605,2.552080177251128,2.5533200730913452
41,2.545440285266105,2.549770278936374,2.541930632973786,2.541930632973786,2.5499081586413452,2.544359817019133,2.547043970936591,2.5548573006439717,2.5447564652178203
42,2.6133970103425845,2.620789375669298,2.620789375669298,2.620789375669298,2.618912379445,2.615627568414127,2.620789375669298,2.614466627799633,2.6254526363627253
43,2.6812863670055638,2.732504855307309,2.7314350176592797,2.671516255156477,2.732504855307309,2.71818790906431,2.659117548928165,2.736017710265967,2.742628667360224
44,2.448258853649302,2.4474441235080038,2.4449016862953346,2.4474441235080038,2.4543643568565843,2.4474441235080038,2.4457172576684694,2.359040467938097,2.4527004584937964
45,2.849029999302645,2.8542568947195885,2.8543101718322674,2.8531795963150897,2.8409247509242492,2.840869858830801,2.844394659923693,2.840096895322036,2.844394659923693
46,2.5502232546657,2.5452909707605444,2.545473914146694,2.546680897261903,2.5378313080694666,2.538853685715792,2.5302468559425617,2.535954099327397,2.5375261794531987
47,2.8043052837546054,2.8107918513787737,2.805703482837041,2.800350851223032,2.8047803917242917,2.811131216002142,2.8037522186782207,2.8078800879435084,2.8043052837546054
48,3.101426937388812,3.0170366621051197,3.004012542766484,3.0142193724588475,3.089383723574398,3.1222342856852836,3.0127592446075226,3.0555101665151283,3.140575862408411
49,3.8599593051175787,3.8539489662357127,3.80415405842879,3.8491616092168943,3.849803551213096,3.795899264818123,3.8474507595042495,3.8443625264676187,3.804474408975248
50,2.4596785482385477,2.4552070749442247,2.4627962107559616,2.4603112997135135,2.456577578319024,2.4627962107559616,2.4596785482385477,2.4608264745351693,2.4596785482385477
51,2.6824046369482093,2.691768578519394,2.6897882722854427,2.6824046369482093,2.6844737550842908,2.684375217489538,2.6851128795425065,2.6875394136943207,2.687519581537056
52,2.610441073885825,2.61117659106576,2.612984647654162,2.61117659106576,2.614270743091779,2.6134272924031667,2.6123509183742293,2.6141606009045897,2.613539308111585
53,2.6094580219459176,2.6058635642576604,2.6058635642576604,2.6058635642576604,2.6098672252371666,2.6098672252371666,2.6058635642576604,2.6024766302017297,2.6098672252371666
54,2.535864519344926,2.536349480897465,2.539169208738073,2.534222888039032,2.5335509221363277,2.5335509221363277,2.5335509221363277,2.52715756602002,2.5386642959086774
55,2.549668251463571,2.554558478444324,2.5504591412312028,2.5491238517787993,2.5502582843117194,2.5504591412312028,2.546719097123566,2.5491238517787993,2.547783883054964
56,2.742551421028695,2.737804010292821,2.7382067355494324,2.737220370106069,2.740528132468226,2.7376608848352957,2.738862039240061,2.7371721079067535,2.736542649139078
57,2.7607690944876646,2.7620607115026004,2.758826239225298,2.7577424053700654,2.7612349375348133,2.756321097335268,2.7587631430431503,2.7607007770357455,2.759320786033237
58,2.717837765319555,2.717837765319555,2.724534555094512,2.722622225302241,2.7261467932767345,2.7138823012041113,2.7198863316555286,2.717837765319555,2.7198863316555286
59,2.9285575780184177,2.854123954777438,2.871124050741221,2.9285575780184177,2.805297559491391,3.03146205996978,2.9864746461883778,2.8204869699717374,2.9329301777917047
60,2.9204547236896388,2.8685891746874046,2.8580137840219795,3.0626242121431964,2.9720425034610405,2.9150739829498806,2.922793886290619,2.921513706416479,2.8766384605672366
61,1.9417062192181826,1.9377480191124148,1.9437148471512913,1.9395094327201048,1.9374845483181447,1.9293170757522051,1.9293170757522051,1.9403483081157176,1.945910149055313
62,2.2866948422804443,2.2911987913316842,2.290359144004275,2.2892458233986974,2.2941587678339803,2.28873559979363,2.28122238363321,2.2909263548814045,2.2845492565010512
63,1.9182740399185707,1.9182740399185707,1.921094357859461,2.1779768701812756,2.0626772867559584,2.1647823651159115,2.0429302293579275,1.9270050351307306,2.05776161175839
64,2.4766787966357673,2.465355226117291,2.467757451108759,2.469199457091623,2.465355226117291,2.4631402358441536,2.4690113938478953,2.4625543509112484,2.475334520838994
65,1.7717432275627725,1.5987488192652552,1.5855604577765172,1.5987488192652552,1.7717432275627725,1.9286803545042492,1.5987488192652552,1.7817290974716202,1.9210943578594608
66,2.7582666063963783,2.758680196317595,2.760125610394528,2.759304084585465,2.754295661332538,2.7577970184345193,2.759304084585465,2.7619811700043106,2.759304084585465
67,2.689612441332844,2.683469835746772,2.687718111698044,2.686170900366132,2.685469513021107,2.691249014683847,2.6904491836736946,2.6841512502519027,2.692066660792681
68,2.3776570340618006,2.2365157771116304,2.3682772089676067,2.445937672898148,2.5083466201662494,2.3682772089676067,2.441245947995116,2.5042677399177595,2.4423824216705645
69,2.268468925611623,2.2731231992409335,2.270762828560702,2.2741740409652786,2.259758959225755,2.2677349793150037,2.2734824544058974,2.2761824321757733,2.2758303597270992
70,2.5987484176991327,2.6157457632519394,2.611145058161104,2.604040877578576,2.5987484176991327,2.6157457632519394,2.609484230367235,2.527690214254081,2.6011041044777157
71,2.5408186006557654,2.5365426592006135,2.5475915379762792,2.538391398458079,2.530586849700729,2.5474813456022307,2.5388616234500407,2.538391398458079,2.539623558189514
72,2.339063771565562,2.445937672898148,2.445937672898148,2.583140295128962,2.5365621715755653,2.441245947995116,2.574274988921558,2.4423824216705645,2.5310780899899745
73,2.738149336245606,2.7438904912635396,2.7501132512627167,2.7500306294047316,2.7499521698925067,2.754078205246545,2.7403621325138916,2.748186632174227,2.75890436252904
74,1.9325438459718325,1.9309328807233928,1.9309328807233928,2.1742021615076808,1.9349293602481232,2.1855418812159835,2.1830039830741366,2.069505592500766,1.9140807775525557
75,2.290261303143311,2.2977921866046356,2.2969226906620532,2.2993575592080178,2.2983155858345787,2.2983155858345787,2.2983155858345787,2.301071174354934,2.3016335025536314
76,2.52469110252048,2.5370887770120745,2.520402135441878,2.525108758135598,2.5149198346196187,2.52240901423743,2.512836017607969,2.5092694645936593,2.528261281774641
77,2.6882759206178406,2.69304439502672,2.6936452343885517,2.6893429668426236,2.6856587485095083,2.6924105253888904,2.688570593135041,2.6876230717350724,2.689281573460917
78,2.533431439731018,2.5407012412733176,2.5407012412733176,2.5273541177122314,2.5356409623801004,2.535112930087142,2.5295479312550597,2.5295479312550597,2.5356409623801004
79,2.1605816979833894,2.1729490057523684,2.1842753781573685,2.165993816700536,2.175688822064125,2.283966689261654,2.273396637197702,2.0574313321386803,2.162499904560796
80,3.9094680897548106,3.915589890835803,3.906887550449865,3.9169537838644235,3.914848480504702,3.914763288933898,3.906340816668219,3.918938105705961,3.9137612723009254
81,2.5502309049524112,2.54988296110563,2.546987361294558,2.544415590122197,2.54796292144452,2.5462089475388896,2.550799848441483,2.5475915379762792,2.5456402849478916
82,2.6962919616572636,2.6752339988383764,2.676555111374757,2.683198696457353,2.611244618840376,2.5426640424677025,2.6750314659651524,2.689425509285664,2.694586991193057
83,2.0208095253347427,1.911265890922973,1.9056254348073778,1.910503107674428,1.9061045265346728,2.0616416314840893,2.1607590785534003,2.1534636812175743,2.0261424305613427
84,2.597907957051454,2.6696553874712556,2.6706058432218422,2.601925051537317,2.6030605320428135,2.602363793978745,2.5945790278016747,2.516778096367942,2.59905484294707
85,2.600628378858615,2.607594148334348,2.6091075817706093,2.602173264953665,2.6113123453818776,2.6091075817706093,2.602173264953665,2.6087876091249966,2.6091075817706093
86,2.561447053831399,2.557733754755572,2.557113427267363,2.557113427267363,2.5572979312409823,2.556883242276287,2.5572979312409823,2.5521370503251175,2.5605791082825435
87,2.6092741456528703,2.611791076741201,2.609785498404806,2.6073653912792762,2.6073653912792762,2.6057104579874486,2.6068937827567584,2.6107037364063532,2.6114310606436493
88,2.60912201040909,2.601801787805709,2.605068358983549,2.60480547807859,2.6097592410857966,2.6097592410857966,2.60480547807859,2.598389908804089,2.605068358983549
89,2.4612382800149954,2.465172684903761,2.5315533879572643,2.535112930087142,2.465172684903761,2.454073003795484,2.4584266292287884,2.467757451108759,2.4664066670261056
90,2.697630060042658,2.6967021608759847,2.6944792665151707,2.697630060042658,2.7008746402908255,2.699485819392988,2.7008746402908255,2.699445443184575,2.700937265865051
91,2.6752667041972695,2.680353870288291,2.6786232659504834,2.6783440886531005,2.67774994968781,2.67774994968781,2.6767022038461405,2.6767022038461405,2.6752667041972695
92,3.015280099432973,3.0661607813535694,2.9769166925335635,3.0235081963941512,3.022325475593311,2.980972781964857,3.017281943622162,3.0238416079217614,3.070910584378725
93,2.3716713469146886,2.4747482699608914,2.381699225362194,2.469918556169709,2.4664549293548905,2.4569682006577342,2.4664549293548905,2.464197588091893,2.4692628476350116
94,2.3835838719026743,2.3745241639576444,2.370133930199074,2.3702750070015126,2.3808808285699157,2.37431959292097,2.3745241639576444,2.381015310854815,2.381015310854815
95,2.6770412403433657,2.6681314694662737,2.6726375026172384,2.678590378632392,2.669556645560003,2.678555983778275,2.678104950887428,2.6687806258346765,2.6753585475877233
96,3.9287617033398456,3.9294135495894826,3.930102130577492,3.9252149022675153,3.929011921301439,3.928762894790716,3.9260734516214897,3.92815507478326,3.9295724511579984
97,2.759561797971087,2.764312179141009,2.7596553717820296,2.750974766770419,2.758647187936872,2.7569665477596508,2.7605065829112516,2.7605065829112516,2.760315492080493
98,2.6784115422563435,2.7403013127828446,2.7333024017164167,2.6709350588301457,2.737905100598998,2.7263908203160914,2.6652075661103356,2.739215108657026,2.7438086004421383
99,2.5331779638014345,2.539144956080566,2.539144956080566,2.5331779638014345,2.537112639209623,2.541584801426033,2.5331779638014345,2.537112639209623,2.541584801426033
100,2.8872443161970347,2.889177726634358,2.8914682585194402,2.890013703567069,2.8806793808707907,2.88367851712329,2.883116350635157,2.884622499107007,2.8909427770802796
101,2.6735350780196954,2.6735350780196954,2.6735350780196954,2.674491680529638,2.678861760312247,2.676681185779389,2.679008230429421,2.6830202742925433,2.6716105435242627
102,2.764000768057793,2.7631852555790317,2.76071453973299,2.7606197677378743,2.7507081481547058,2.7570033740301487,2.7663376554634276,2.7663376554634276,2.7608504842538766
103,3.45558098820226,3.399515720453842,3.3939425092641584,3.3864728219720006,3.3342692386543997,3.323256414915672,3.33034477756345,3.404597427079674,3.4574349430776166
104,3.1918606222102017,3.200477789956338,3.2020802408656657,3.1566466166509435,3.151724568775235,3.1970594480538805,3.195539612413621,3.1958560132586706,3.2001459854236245
105,2.6775328761038777,2.7328127319252777,2.7290600822811593,2.736413230684391,2.735421979302054,2.7333024017164167,2.7280254224701075,2.6690127849908505,2.678104950887428
106,2.614316563782538,2.610692506231557,2.6121719204328473,2.6164566565656733,2.612416598831705,2.614523338857823,2.6164566565656733,2.610692506231557,2.614523338857823
107,3.4211452020342907,3.4429158052146134,3.3891122368482414,3.4511118166250405,3.427490096369704,3.3861977821752443,3.411062479301272,3.453022026418239,3.389642669651971
108,2.375915775091504,2.377450199521676,2.528466898616515,2.525186583492283,2.4668385089559566,2.375041271385688,2.3730445969825267,2.369269310134928,2.3781770788210674
109,2.3756254462394235,2.462037964781851,2.3776515379655736,2.3756724175170336,2.38074793784356,2.38074793784356,2.463739566964525,2.459320822849591,2.3798318640533656
110,2.63394604311923,2.6341765285062406,2.628858080937215,2.633952388416225,2.63394604311923,2.6341765285062406,2.6341765285062406,2.6341765285062406,2.634145190873134
111,2.445520490302108,2.448063095762162,2.4474441235080038,2.446776412769462,2.4444795044021004,2.4441388671267235,2.445520490302108,2.4444795044021004,2.4415862469789604
112,2.67042557951118,2.6666288837872854,2.6698583628056163,2.6730713687109677,2.666009756012521,2.6719845283455954,2.674793731255444,2.6697599738684863,2.6730713687109677
113,3.1385235559739293,3.1441748291168485,3.1407377221865813,3.133146928316485,3.1362141841849422,3.137189081721096,3.1310911155011762,3.151241175995013,3.152733991265779
114,3.9111830566021957,3.9446305515989506,3.8981027676963214,3.8914863130458706,3.9699601056342564,3.9151175745791136,3.8690035876485833,3.9374331680272423,3.9443230919978047
115,2.527221135016302,2.53863602840907,2.5356409623801004,2.535239848242553,2.532789981527696,2.5329176733407466,2.5329207801568216,2.5356409623801004,2.5293377373215873
116,2.4552070749442247,2.4603112997135135,2.461300056140424,2.451716390135816,2.4510841094307008,2.4510841094307008,2.4503910071942983,2.4578203206190774,2.4527105143585555
117,2.2813687981784203,2.3714489603065836,2.3696935222183875,2.270371553358509,2.267260680711106,2.3798529300158693,2.371737175743452,2.2798967368709753,2.279229308583281
118,2.528404192048882,2.5236977994834993,2.5236977994834993,2.52715756602002,2.5296097625488536,2.524954251402876,2.524954251402876,2.52715756602002,2.5217235153278232
119,2.4568380626891635,2.4560273933925973,2.4528107947577826,2.4543006679101067,2.457379924761456,2.457379924761456,2.4593483579599473,2.4535068001940052,2.4554902587637475
120,3.5891108273662296,3.5889558487199396,3.590534160965342,3.585276573222442,3.5896853774020205,3.591193471662957,3.582904648558336,3.5905872390299987,3.5918984289233302
121,2.4553349781543514,2.4598908281967407,2.4612382800149954,2.4581767401106593,2.4560273933925973,2.4568380626891635,2.4506044650839036,2.457379924761456,2.463191872280408
122,2.5466566523135583,2.673745528290434,2.553627259056624,2.665825090416715,2.6797171584374566,2.8555104315950626,2.852142571607114,2.7422673705180176,2.5520681310681734
123,2.6938958236850628,2.6978199098537257,2.6969257906863837,2.689628489128278,2.69142632340962,2.6944504602496635,2.687532998883115,2.693930454657672,2.691946338195226
124,3.348575662415261,3.3527911770558636,3.3541083454597875,3.3520122699601913,3.351317123934418,3.3522291012323606,3.3463679547789322,3.3459980180320805,3.350692777380087
125,2.816278518152863,2.8188585833833564,2.8224606147948332,2.8183805024622095,2.817105239486256,2.8177042808544708,2.8224606147948332,2.8201308677454238,2.8192429547687303
126,2.4543006679101067,2.4600483281385555,2.5349466927300224,2.538780966491123,2.461319261787723,2.4616584630301634,2.4600483281385555,2.4638220647483364,2.4603072668118338
127,2.362870981606043,2.4579094787848654,2.2946000019417334,2.4582004716936283,2.4494404788959914,2.2649018833043346,2.4627247594989594,2.4572824105434528,2.4582004716936283
128,2.767585878655477,2.7662534169025417,2.75694859968748,2.7604285829642103,2.7710573189628933,2.767104532659495,2.7706531257983062,2.772270369284835,2.767068005438099
129,2.6746758791521685,2.687822908266221,2.6758226509785024,2.678590378632392,2.678252376846259,2.685414640571712,2.6881356636518126,2.6125448231015107,2.603671468998347
130,2.5389122744655133,2.535873554932359,2.5389122744655133,2.537917903556352,2.5345605448670647,2.5343383779503625,2.539442801186722,2.5351108856359925,2.5309652083527
131,2.535239848242553,2.542140741578669,2.543119261216122,2.542140741578669,2.539169208738073,2.539169208738073,2.536863507888476,2.539169208738073,2.5414696872716087
132,1.5855604577765172,1.5987488192652552,1.7717432275627725,1.9286803545042492,1.5987488192652552,1.9286803545042492,1.9210943578594608,1.7717432275627725,1.5987488192652552
133,2.0614358742757632,2.0523102486753344,2.0589403830549546,1.9166120605258516,1.9116582975186445,2.0589403830549546,2.0536014623668986,2.0579608365935176,2.061829494418194
134,2.5928963008697417,2.5970811523189505,2.597070904742452,2.6010508667230874,2.5937710472748092,2.5965699048559325,2.5997566455377656,2.595031087152003,2.5990125299422484
135,2.173144396077758,2.1708766333103013,2.16599381287179,2.16599381287179,2.159375268419914,2.159375268419914,2.159375268419914,2.159375268419914,2.1617225754957046
136,2.460686869057295,2.4598908281967407,2.466654929416113,2.467997698267042,2.469704578405321,2.470483287230701,2.469704578405321,2.4721847196093094,2.4598908281967407
137,2.68925961607549,2.6876186440206644,2.6978247539212683,2.6954444500188757,2.6306317272395265,2.6958462397859297,2.689539172530236,2.684535817215957,2.6272743293863012
138,2.659757996795549,2.599854420797101,2.6020337637288162,2.596700227781583,2.5974380386453286,2.6011485717468097,2.5969780977606187,2.5992249731508785,2.6061027229551064
139,2.7668750446369006,2.76317576529347,2.76317576529347,2.765309242590278,2.7642628065576895,2.758562800152882,2.6308951993582705,2.6260330648846764,2.6325623209270725
140,2.689612441332844,2.689171025413308,2.6889383149608963,2.689612441332844,2.691162690665163,2.6937282537893177,2.6923540862087387,2.690240092443837,2.6844976633600375
141,2.671688271956548,2.672655591506015,2.676097229063394,2.6793028435732142,2.6792131390733385,2.686872162505212,2.6822417569394057,2.6750314668978246,2.6747514143525013
142,2.738381327904957,2.7288733411965955,2.734795926849647,2.74130537133488,2.7291734522419517,2.7457751721967405,2.7444271526470443,2.7502808150931384,2.736421657119296
143,2.6277327168104208,2.6277327168104208,2.6248689407628647,2.6259194548849,2.626993508628486,2.624266059510061,2.626993508628486,2.626390998617601,2.624365839298774
144,2.8299659206650674,2.7877196938992714,2.8445407519960986,2.8387120399550856,2.8461706102768067,2.841338009893281,2.836607095337599,2.8299659206650674,2.8366091964390723
145,2.546045068320369,2.542969890692454,2.5465299362748373,2.544245012414604,2.544446276514072,2.544245012414604,2.544446276514072,2.544245012414604,2.544446276514072
146,2.280551054655848,2.387253515544466,2.290902219356288,2.380668242101807,2.380697311874208,2.290902219356288,2.3835259196865026,2.3784233289246055,2.385015943754522
147,2.3894858227360984,2.3960003217612598,2.384832414472744,2.2951149722597624,2.380253698669439,2.3929847563146565,2.3945728120088927,2.388059344209303,2.3945728120088927
148,2.2763409175302773,2.2660138223149806,2.2706475100208263,2.268548551604664,2.2640267521909716,2.268548551604664,2.2639737949975176,2.268548551604664,2.273618660499584
149,3.0034554708638486,3.023543697051793,2.956967432884716,2.9628530183333113,2.970270824186771,3.010838300804993,3.004377288912537,3.0039098890642055,2.9607364394138522
150,2.6198575673623665,2.6189073307423434,2.6189073307423434,2.618922857035577,2.6141704442708398,2.615804407027495,2.61524289957908,2.6163742631134754,2.6209561892627513
151,2.684792289993097,2.6146517439477286,2.6910154045807735,2.6199175750730994,2.693096500141393,2.693546185954381,2.550170911488476,2.6198536274294564,2.615936195372478
152,3.1162893623914774,3.1121816981731456,3.112132733469376,3.117570604448941,3.1037052633410296,3.1157657558313296,3.116535265538957,3.116243654995117,3.1123650404325978
153,3.846160039775799,3.802250120270045,3.8716383241845946,3.875573496050099,3.8339047390576373,3.869619338638511,3.8292225182114756,3.8224711645963096,3.9036908203070415
